# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
5.29351074219 0.22521927851 0 0.52256183766 0.22521927851 0.22521927851 0.22521927851 0.52256183766 0.117691000054
5.32025878906 0.225209604917 0 0.522584283639 0.225209604917 0.225209604917 0.225209604917 0.522584283639 0.117691000054
5.34700683594 0.225199930038 1.84449684559e-07 0.522606734534 0.225199930038 0.225199930038 0.225199930038 0.522606734534 0.117691000054
5.37375488281 0.225190253871 1.60404757178e-07 0.522629190346 0.225190253871 0.225190253871 0.225190253871 0.522629190346 0.117691000054
5.40050292969 0.225180576416 1.68364747031e-07 0.522651651076 0.225180576416 0.225180576416 0.225180576416 0.522651651076 0.117691000054
5.42725097656 0.225170897673 3.33211715838e-07 0.522674116727 0.225170897674 0.225170897674 0.225170897674 0.522674116728 0.117691000054
5.45399902344 0.225161217642 2.73494560076e-07 0.522696587302 0.225161217642 0.225161217642 0.225161217642 0.522696587302 0.117691000054
5.48074707031 0.225151536322 0 0.522719062802 0.225151536322 0.225151536322 0.225151536322 0.522719062802 0.117691000054
5.50749511719 0.225141853711 3.00517770396e-07 0.522741543229 0.225141853711 0.225141853711 0.225141853712 0.522741543229 0.117691000054
5.53424316406 0.225132169812 0 0.522764028585 0.225132169811 0.225132169811 0.225132169811 0.522764028584 0.117691000055
5.56099121094 0.225122484621 2.50451289332e-07 0.522786518871 0.225122484621 0.225122484621 0.225122484621 0.522786518871 0.117691000055
5.58773925781 0.22511279814 0 0.52280901409 0.22511279814 0.22511279814 0.22511279814 0.52280901409 0.117691000055
5.61448730469 0.225103110367 0 0.522831514246 0.225103110367 0.225103110367 0.225103110367 0.522831514245 0.117691000055
5.64123535156 0.225093421303 0 0.522854019337 0.225093421303 0.225093421303 0.225093421303 0.522854019337 0.117691000055
5.66798339844 0.225083730947 0 0.522876529369 0.225083730946 0.225083730946 0.225083730946 0.522876529368 0.117691000055
5.69473144531 0.225074039298 7.53153159484e-08 0.522899044341 0.225074039298 0.225074039298 0.225074039298 0.522899044341 0.117691000055
5.72147949219 0.225064346355 2.09492463775e-07 0.522921564256 0.225064346356 0.225064346356 0.225064346356 0.522921564256 0.117691000055
5.74822753906 0.22505465212 2.38265533206e-07 0.522944089118 0.22505465212 0.22505465212 0.22505465212 0.522944089117 0.117691000055
5.77497558594 0.225044956591 0 0.522966618926 0.225044956591 0.225044956591 0.225044956591 0.522966618925 0.117691000055
5.80172363281 0.225035259768 0 0.522989153682 0.225035259768 0.225035259768 0.225035259768 0.522989153683 0.117691000055
5.82847167969 0.225025561649 0 0.523011693392 0.225025561649 0.225025561649 0.225025561649 0.523011693392 0.117691000055
5.85521972656 0.225015862236 0 0.523034238054 0.225015862236 0.225015862236 0.225015862236 0.523034238054 0.117691000055
5.88196777344 0.225006161527 1.53759475102e-07 0.523056787671 0.225006161527 0.225006161527 0.225006161527 0.523056787672 0.117691000055
5.90871582031 0.224996459522 1.42577078512e-07 0.523079342247 0.224996459522 0.224996459522 0.224996459522 0.523079342247 0.117691000055
5.93546386719 0.224986756221 1.9230499719e-07 0.523101901782 0.224986756221 0.224986756221 0.224986756221 0.523101901782 0.117691000055
5.96221191406 0.224977051622 4.02746166246e-08 0.523124466278 0.224977051623 0.224977051623 0.224977051622 0.523124466278 0.117691000055
5.98895996094 0.224967345727 0 0.523147035738 0.224967345727 0.224967345727 0.224967345727 0.523147035738 0.117691000055
6.01570800781 0.224957638534 0 0.523169610164 0.224957638533 0.224957638533 0.224957638533 0.523169610164 0.117691000055
6.04245605469 0.224947930042 3.63609728478e-07 0.523192189557 0.224947930042 0.224947930042 0.224947930042 0.523192189557 0.117691000055
6.06920410156 0.224938220252 0 0.52321477392 0.224938220252 0.224938220252 0.224938220252 0.52321477392 0.117691000055
6.09595214844 0.224928509162 0 0.523237363255 0.224928509162 0.224928509162 0.224928509162 0.523237363255 0.117691000055
6.12270019531 0.224918796773 3.32122764317e-07 0.523259957564 0.224918796773 0.224918796773 0.224918796774 0.523259957563 0.117691000055
6.14944824219 0.224909083085 2.79934561702e-07 0.523282556848 0.224909083085 0.224909083085 0.224909083085 0.523282556848 0.117691000055
